<S> <S>+BSTag
"Söyleyecek	söyle <v> <t_fut> <3p>
"Söyleyecek	söyle <v> <vn_acak>
zor	zor <adv> <Dan_0> <n>
zor	zor <adv> <Dan_0> <n> <3s>
zor	zor <adv> <Dan_0> <n> <3p>
yer	yer <n> <3s>
yer	yer <n> <3p>
yer	yer <v> <t_imp> <2s>
yer	yer <v> <t_imp> <3p>
yer	ye <v> <t_aor> <3s>
yer	ye <v> <t_aor> <3p>
vardı;	varit <n> <p3s> <3s>
vardı;	varit <n> <p3s> <3p>
vardı;	varit <n> <acc>
vardı;	varit <n> <acc> <3s>
vardı;	varit <n> <acc> <3p>
vardı;	var <n> <cpl_di> <3s>
vardı;	var <n> <cpl_di> <3p>
vardı;	var <n> <3p> <cpl_di>
vardı;	var <v> <t_past> <3s>
vardı;	var <v> <t_past> <3p>
vardı;	var <exist> <cpl_di> <3s>
vardı;	var <exist> <cpl_di> <3p>
vardı;	var <exist> <3p> <cpl_di>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
en	en <adv> <Dan_0> <n>
en	en <adv> <Dan_0> <n> <3s>
en	en <adv> <Dan_0> <n> <3p>
en	en <n>
en	en <n> <3s>
en	en <n> <3p>
sonunda	sonunda <adv> <Dan_0> <n>
sonunda	sonunda <adv> <Dan_0> <n> <3s>
sonunda	sonunda <adv> <Dan_0> <n> <3p>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3p>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3p>
sonunda	son <n> <p2s> <loc>
sonunda	son <n> <p2s> <loc> <3s>
sonunda	son <n> <p2s> <loc> <3p>
sonunda	son <n> <p3s> <loc>
sonunda	son <n> <p3s> <loc> <3s>
sonunda	son <n> <p3s> <loc> <3p>
bunu	bun <n> <p3s> <3s>
bunu	bun <n> <p3s> <3p>
bunu	bun <n> <acc>
bunu	bun <n> <acc> <3s>
bunu	bun <n> <acc> <3p>
bunu	bu <prn> <dem> <p3s>
bunu	bu <prn> <dem> <p3s> <3s>
bunu	bu <prn> <dem> <p3s> <3p>
bunu	bu <prn> <dem> <acc>
bunu	bu <prn> <dem> <acc> <3s>
bunu	bu <prn> <dem> <acc> <3p>
yaptı,	yap <v> <t_past> <3p>
ve	ve <cnjadv>
sol	sol <adj> <Djn_0> <n>
sol	sol <adj> <Djn_0> <n> <3s>
sol	sol <adj> <Djn_0> <n> <3p>
sol	sol <n>
sol	sol <n> <3s>
sol	sol <n> <3p>
sol	sol <v> <t_imp> <2s>
sol	sol <v> <t_imp> <3p>
el	el <n> <3s>
el	el <n> <3p>
parçasından	parça <n> <p3s> <abl> <3s>
parçasından	parça <n> <p3s> <abl> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
lokma	lokma <n> <3s>
lokma	lokma <n> <3p>
yutmayı	yut <v> <D_mA> <n> <acc> <3s>
yutmayı	yut <v> <D_mA> <n> <acc> <3p>
yutmayı	yut <v> <vn_ma> <acc>
yutmayı	yut <v> <vn_ma> <acc> <3s>
yutmayı	yut <v> <vn_ma> <acc> <3p>
yutmayı	yut <v> <vn_mak> <acc>
yutmayı	yut <v> <vn_mak> <acc> <3s>
yutmayı	yut <v> <vn_mak> <acc> <3p>
yutmayı	yut <v> <vinf> <p3s>
yutmayı	yut <v> <vinf> <acc>
başardı.	başar <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*"	<unk>
"*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
*	<unk>
"Hadi,	<unk>
başım	baş <n> <p1s>
başım	baş <n> <p1s> <3s>
başım	baş <n> <p1s> <3p>
en	en <adv> <Dan_0> <n>
en	en <adv> <Dan_0> <n> <3s>
en	en <adv> <Dan_0> <n> <3p>
en	en <n>
en	en <n> <3s>
en	en <n> <3p>
sonunda	sonunda <adv> <Dan_0> <n>
sonunda	sonunda <adv> <Dan_0> <n> <3s>
sonunda	sonunda <adv> <Dan_0> <n> <3p>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p2s> <loc> <3p>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3s>
sonunda	son <adj> <Djn_0> <n> <p3s> <loc> <3p>
sonunda	son <n> <p2s> <loc>
sonunda	son <n> <p2s> <loc> <3s>
sonunda	son <n> <p2s> <loc> <3p>
sonunda	son <n> <p3s> <loc>
sonunda	son <n> <p3s> <loc> <3s>
sonunda	son <n> <p3s> <loc> <3p>
özgür!"	özgür <n> <3s>
özgür!"	özgür <n> <3p>
dedi	de <v> <t_past> <3p>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice	ali <n> <D_CA> <adv>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice	ali <n> <D_CA> <n>
Alice	ali <n> <D_CA> <n> <3s>
Alice	ali <n> <D_CA> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sevinç	sevinç <n> <3s>
sevinç	sevinç <n> <3p>
tonda,	ton <n> <loc> <3s>
tonda,	ton <n> <loc> <3p>
ki	ki <cnjadv>
bu	bu <prn> <dem> <3s>
bu	bu <prn> <dem> <3p>
bu	bu <det>
başka	başka <adj> <Djn_0> <n>
başka	başka <adj> <Djn_0> <n> <3s>
başka	başka <adj> <Djn_0> <n> <3p>
başka	başka <postp>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
an	an <n> <3s>
an	an <n> <3p>
an	an <v> <t_imp> <2s>
an	an <v> <t_imp> <3p>
içinde,	içinde <adv> <Dan_0> <n>
içinde,	içinde <adv> <Dan_0> <n> <3s>
içinde,	içinde <adv> <Dan_0> <n> <3p>
içinde,	iç <adj> <Djn_0> <n> <p2s> <loc>
içinde,	iç <adj> <Djn_0> <n> <p2s> <loc> <3s>
içinde,	iç <adj> <Djn_0> <n> <p2s> <loc> <3p>
içinde,	iç <adj> <Djn_0> <n> <p3s> <loc>
içinde,	iç <adj> <Djn_0> <n> <p3s> <loc> <3s>
içinde,	iç <adj> <Djn_0> <n> <p3s> <loc> <3p>
içinde,	iç <n> <p2s> <loc>
içinde,	iç <n> <p2s> <loc> <3s>
içinde,	iç <n> <p2s> <loc> <3p>
içinde,	iç <n> <p3s> <loc>
içinde,	iç <n> <p3s> <loc> <3s>
içinde,	iç <n> <p3s> <loc> <3p>
omuzlarının	omuz <n> <pl> <p2s> <gen> <3s>
omuzlarının	omuz <n> <pl> <p2s> <gen> <3p>
omuzlarının	omuz <n> <pl> <p3s> <gen>
omuzlarının	omuz <n> <pl> <p3s> <gen> <3s>
omuzlarının	omuz <n> <pl> <p3s> <gen> <3p>
omuzlarının	omuz <n> <p3p> <gen>
omuzlarının	omuz <n> <p3p> <gen> <3s>
omuzlarının	omuz <n> <p3p> <gen> <3p>
bulunacak	bulun <v> <t_fut> <3p>
bulunacak	bulun <v> <vn_acak>
bulunacak	bulun <v> <vn_acak> <3s>
bulunacak	bulun <v> <vn_acak> <3p>
bulunacak	bulun <v> <part_acak>
bulunacak	bulun <v> <part_acak> <3s>
bulunacak	bulun <v> <part_acak> <3p>
bulunacak	bulun <v> <cv_acak>
bulunacak	bulun <v> <cv_ecek>
bulunacak	bul <v> <pass> <t_fut> <3s>
bulunacak	bul <v> <pass> <t_fut> <3p>
bulunacak	bul <v> <pass> <vn_acak>
bulunacak	bul <v> <pass> <vn_acak> <3s>
bulunacak	bul <v> <pass> <vn_acak> <3p>
bulunacak	bul <v> <pass> <part_acak>
bulunacak	bul <v> <pass> <part_acak> <3s>
bulunacak	bul <v> <pass> <part_acak> <3p>
bulunacak	bul <v> <pass> <cv_acak>
bulunacak	bul <v> <pass> <cv_ecek>
hiçbir	hiçbir <adj> <Djn_0> <n>
hiçbir	hiçbir <adj> <Djn_0> <n> <3s>
hiçbir	hiçbir <adj> <Djn_0> <n> <3p>
hiçbir	hiçbir <det>
yerde	yer <n> <loc>
yerde	yer <n> <loc> <3s>
yerde	yer <n> <loc> <3p>
olmadığını	ol <v> <neg> <vn_dik> <p2s> <acc> <3s>
olmadığını	ol <v> <neg> <vn_dik> <p2s> <acc> <3p>
olmadığını	ol <v> <neg> <vn_dik> <p3s> <acc>
olmadığını	ol <v> <neg> <vn_dik> <p3s> <acc> <3s>
olmadığını	ol <v> <neg> <vn_dik> <p3s> <acc> <3p>
olmadığını	ol <v> <neg> <part_dik> <p2s> <acc>
olmadığını	ol <v> <neg> <part_dik> <p2s> <acc> <3s>
olmadığını	ol <v> <neg> <part_dik> <p2s> <acc> <3p>
olmadığını	ol <v> <neg> <part_dik> <p3s> <acc>
olmadığını	ol <v> <neg> <part_dik> <p3s> <acc> <3s>
olmadığını	ol <v> <neg> <part_dik> <p3s> <acc> <3p>
olmadığını	ol <v> <neg> <cv_dik> <p3s> <acc>
bulduğunda,	bul <v> <vn_dik> <p2s> <loc> <3s>
bulduğunda,	bul <v> <vn_dik> <p2s> <loc> <3p>
bulduğunda,	bul <v> <vn_dik> <p3s> <loc>
bulduğunda,	bul <v> <vn_dik> <p3s> <loc> <3s>
bulduğunda,	bul <v> <vn_dik> <p3s> <loc> <3p>
bulduğunda,	bul <v> <part_dik> <p2s> <loc>
bulduğunda,	bul <v> <part_dik> <p2s> <loc> <3s>
bulduğunda,	bul <v> <part_dik> <p2s> <loc> <3p>
bulduğunda,	bul <v> <part_dik> <p3s> <loc>
bulduğunda,	bul <v> <part_dik> <p3s> <loc> <3s>
bulduğunda,	bul <v> <part_dik> <p3s> <loc> <3p>
bulduğunda,	bul <v> <cv_dik> <p3s> <loc>
alarma	alarm <n> <dat> <3s>
alarma	alarm <n> <dat> <3p>
(paniğe)	panik <n> <dat> <3s>
(paniğe)	panik <n> <dat> <3p>
dönüştü:	dönüş <v> <t_past> <3p>
dönüştü:	dön <v> <D_yIS> <n> <cpl_di> <3s>
dönüştü:	dön <v> <D_yIS> <n> <cpl_di> <3p>
dönüştü:	dön <v> <D_yIS> <n> <3p> <cpl_di>
dönüştü:	dön <v> <vn_yis> <cpl_di> <3s>
dönüştü:	dön <v> <vn_yis> <cpl_di> <3p>
dönüştü:	dön <v> <vn_yis> <3p> <cpl_di>
aşağı	aşağı <adv> <Dan_0> <n>
aşağı	aşağı <adv> <Dan_0> <n> <3s>
aşağı	aşağı <adv> <Dan_0> <n> <3p>
aşağı	aşağı <n>
aşağı	aşağı <n> <3s>
aşağı	aşağı <n> <3p>
aşağı	aşağı <postp>
baktığında	bak <v> <part_dik> <p2s> <loc> <3s>
baktığında	bak <v> <part_dik> <p2s> <loc> <3p>
baktığında	bak <v> <part_dik> <p3s> <loc>
baktığında	bak <v> <part_dik> <p3s> <loc> <3s>
baktığında	bak <v> <part_dik> <p3s> <loc> <3p>
baktığında	bak <v> <cv_dik> <p3s> <loc>
görebildiği	gör <v> <abil> <vn_dik> <p3s> <3s>
görebildiği	gör <v> <abil> <vn_dik> <p3s> <3p>
görebildiği	gör <v> <abil> <vn_dik> <acc>
görebildiği	gör <v> <abil> <vn_dik> <acc> <3s>
görebildiği	gör <v> <abil> <vn_dik> <acc> <3p>
görebildiği	gör <v> <abil> <part_dik> <p3s>
görebildiği	gör <v> <abil> <part_dik> <p3s> <3s>
görebildiği	gör <v> <abil> <part_dik> <p3s> <3p>
görebildiği	gör <v> <abil> <part_dik> <acc>
görebildiği	gör <v> <abil> <part_dik> <acc> <3s>
görebildiği	gör <v> <abil> <part_dik> <acc> <3p>
görebildiği	gör <v> <abil> <cv_dik> <p3s>
tek	<unk>
şey,	şey <n> <3s>
şey,	şey <n> <3p>
onun	onun <n> <3s>
onun	onun <n> <3p>
onun	on <n> <p2s>
onun	on <n> <p2s> <3s>
onun	on <n> <p2s> <3p>
onun	on <n> <gen>
onun	on <n> <gen> <3s>
onun	on <n> <gen> <3p>
onun	on <v> <t_imp> <2p>
onun	on <num> <Dmn_0> <n> <p2s>
onun	on <num> <Dmn_0> <n> <p2s> <3s>
onun	on <num> <Dmn_0> <n> <p2s> <3p>
onun	on <num> <Dmn_0> <n> <gen>
onun	on <num> <Dmn_0> <n> <gen> <3s>
onun	on <num> <Dmn_0> <n> <gen> <3p>
onun	o <prn> <pers> <p2s>
onun	o <prn> <pers> <p2s> <3s>
onun	o <prn> <pers> <p2s> <3p>
onun	o <prn> <pers> <gen>
onun	o <prn> <pers> <gen> <3s>
onun	o <prn> <pers> <gen> <3p>
çok	çok <adj> <Djn_0> <n>
çok	çok <adj> <Djn_0> <n> <3s>
çok	çok <adj> <Djn_0> <n> <3p>
çok	çok <adv>
çok	çok <adv> <Dan_0> <n>
çok	çok <adv> <Dan_0> <n> <3s>
çok	çok <adv> <Dan_0> <n> <3p>
çok	çok <det>
altında	altın <n> <loc> <3s>
altında	altın <n> <loc> <3p>
altında	altı <n> <p2s> <loc>
altında	altı <n> <p2s> <loc> <3s>
altında	altı <n> <p2s> <loc> <3p>
altında	altı <num> <Dmn_0> <n> <p2s> <loc>
altında	altı <num> <Dmn_0> <n> <p2s> <loc> <3s>
altında	altı <num> <Dmn_0> <n> <p2s> <loc> <3p>
altında	alt <adj> <Djn_0> <n> <p2s> <loc>
altında	alt <adj> <Djn_0> <n> <p2s> <loc> <3s>
altında	alt <adj> <Djn_0> <n> <p2s> <loc> <3p>
altında	alt <adj> <Djn_0> <n> <p3s> <loc>
altında	alt <adj> <Djn_0> <n> <p3s> <loc> <3s>
altında	alt <adj> <Djn_0> <n> <p3s> <loc> <3p>
altında	alt <n> <p2s> <loc>
altında	alt <n> <p2s> <loc> <3s>
altında	alt <n> <p2s> <loc> <3p>
altında	alt <n> <p3s> <loc>
altında	alt <n> <p3s> <loc> <3s>
altında	alt <n> <p3s> <loc> <3p>
yatan	yat <v> <part_yan> <3s>
yatan	yat <v> <part_yan> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
yeşil	yeşil <adj> <Djn_0> <n>
yeşil	yeşil <adj> <Djn_0> <n> <3s>
yeşil	yeşil <adj> <Djn_0> <n> <3p>
yapraklar	yaprak <n> <D_lA> <v> <t_aor> <3p>
yapraklar	yaprak <n> <3p>
yapraklar	yaprak <n> <pl>
yapraklar	yaprak <n> <pl> <3s>
yapraklar	yaprak <n> <pl> <3p>
denizinden	deniz <n> <p2s> <abl> <3s>
denizinden	deniz <n> <p2s> <abl> <3p>
denizinden	deniz <n> <p3s> <abl>
denizinden	deniz <n> <p3s> <abl> <3s>
denizinden	deniz <n> <p3s> <abl> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sap	sap <n> <3s>
sap	sap <n> <3p>
sap	sap <v> <t_imp> <2s>
sap	sap <v> <t_imp> <3p>
gibi	gibi <cnjsub>
yükseliyor	yüksel <v> <t_cont> <3p>
yükseliyor	yüksel <v> <cv_iyor>
gibi	gibi <cnjsub>
görünen	görün <v> <part_yan> <3s>
görünen	görün <v> <part_yan> <3p>
muazzam	muazzam <adj> <Djn_0> <n>
muazzam	muazzam <adj> <Djn_0> <n> <3s>
muazzam	muazzam <adj> <Djn_0> <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
uzunlukta	uzunluk <n> <loc> <3s>
uzunlukta	uzunluk <n> <loc> <3p>
uzunlukta	uzun <adj> <D_lIK> <n> <loc>
uzunlukta	uzun <adj> <D_lIK> <n> <loc> <3s>
uzunlukta	uzun <adj> <D_lIK> <n> <loc> <3p>
uzunlukta	uzun <adj> <Djn_0> <n> <D_lIK> <n> <loc>
uzunlukta	uzun <adj> <Djn_0> <n> <D_lIK> <n> <loc> <3s>
uzunlukta	uzun <adj> <Djn_0> <n> <D_lIK> <n> <loc> <3p>
boyundu."	boyun <n> <cpl_di> <3p>
boyundu."	boyun <n> <3p> <cpl_di>
boyundu."	boy <n> <p2s> <cpl_di> <3s>
boyundu."	boy <n> <p2s> <cpl_di> <3p>
boyundu."	boy <n> <p2s> <3p> <cpl_di>
boyundu."	boy <n> <gen> <cpl_di> <3s>
boyundu."	boy <n> <gen> <cpl_di> <3p>
boyundu."	boy <n> <gen> <3p> <cpl_di>
"Bütün	bütün <adj> <Djn_0> <n>
"Bütün	bütün <adj> <Djn_0> <n> <3s>
"Bütün	bütün <adj> <Djn_0> <n> <3p>
"Bütün	bütün <det>
o	o <prn> <pers> <3s>
o	o <prn> <pers> <3p>
o	o <ij>
o	o <det>
yeşil	yeşil <adj> <Djn_0> <n>
yeşil	yeşil <adj> <Djn_0> <n> <3s>
yeşil	yeşil <adj> <Djn_0> <n> <3p>
şeyler	şey <n> <D_lA> <v> <t_aor> <3p>
şeyler	şey <n> <3p>
şeyler	şey <n> <pl>
şeyler	şey <n> <pl> <3s>
şeyler	şey <n> <pl> <3p>
ne	ne <prn> <qst> <3s>
ne	ne <prn> <qst> <3p>
ne	ne <cnjcoo>
olabilir?"	ol <v> <abil> <t_aor> <3p>
dedi	de <v> <t_past> <3p>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3s>
Alice.	ali <n> <D_CA> <adj> <Djn_0> <n> <3p>
Alice.	ali <n> <D_CA> <adv>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3s>
Alice.	ali <n> <D_CA> <adv> <Dan_0> <n> <3p>
Alice.	ali <n> <D_CA> <n>
Alice.	ali <n> <D_CA> <n> <3s>
Alice.	ali <n> <D_CA> <n> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Ve	ve <cnjadv>
omuzlarım	omuz <n> <D_lA> <v> <t_aor> <1s>
omuzlarım	omuz <n> <pl> <1s>
omuzlarım	omuz <n> <pl> <p1s>
omuzlarım	omuz <n> <pl> <p1s> <3s>
omuzlarım	omuz <n> <pl> <p1s> <3p>
nereye	nere <prn> <qst> <dat> <3s>
nereye	nere <prn> <qst> <dat> <3p>
gitti?	git <v> <t_past> <3p>
</S> </S>+ESTag
<S> <S>+BSTag
"Ve	ve <cnjadv>
oh,	<unk>
benim	ben <prn> <pers> <p1s>
benim	ben <prn> <pers> <p1s> <3s>
benim	ben <prn> <pers> <p1s> <3p>
zavallı	zavallı <n> <3s>
zavallı	zavallı <n> <3p>
ellerim,	el <n> <D_lA> <v> <t_aor> <1s>
ellerim,	el <n> <pl> <1s>
ellerim,	el <n> <pl> <p1s>
ellerim,	el <n> <pl> <p1s> <3s>
ellerim,	el <n> <pl> <p1s> <3p>
nasıl	nasıl <adv> <Dan_0> <n>
nasıl	nasıl <adv> <Dan_0> <n> <3s>
nasıl	nasıl <adv> <Dan_0> <n> <3p>
oluyor	ol <v> <t_cont> <3p>
oluyor	ol <v> <cv_iyor>
da	<unk>
sizi	siz <prn> <pers> <p3s> <3s>
sizi	siz <prn> <pers> <p3s> <3p>
sizi	siz <prn> <pers> <acc>
sizi	siz <prn> <pers> <acc> <3s>
sizi	siz <prn> <pers> <acc> <3p>
göremiyorum?""	<unk>
"Konuşurken	konuş <v> <t_aor> <3p> <cpl_ken>
onları	onlar <prn> <pers> <p3s> <3s>
onları	onlar <prn> <pers> <p3s> <3p>
onları	onlar <prn> <pers> <acc>
onları	onlar <prn> <pers> <acc> <3s>
onları	onlar <prn> <pers> <acc> <3p>
onları	on <n> <pl> <p3s>
onları	on <n> <pl> <p3s> <3s>
onları	on <n> <pl> <p3s> <3p>
onları	on <n> <pl> <acc>
onları	on <n> <pl> <acc> <3s>
onları	on <n> <pl> <acc> <3p>
onları	on <n> <p3p>
onları	on <n> <p3p> <3s>
onları	on <n> <p3p> <3p>
onları	on <num> <Dmn_0> <n> <pl> <p3s>
onları	on <num> <Dmn_0> <n> <pl> <p3s> <3s>
onları	on <num> <Dmn_0> <n> <pl> <p3s> <3p>
onları	on <num> <Dmn_0> <n> <pl> <acc>
onları	on <num> <Dmn_0> <n> <pl> <acc> <3s>
onları	on <num> <Dmn_0> <n> <pl> <acc> <3p>
onları	on <num> <Dmn_0> <n> <p3p>
onları	on <num> <Dmn_0> <n> <p3p> <3s>
onları	on <num> <Dmn_0> <n> <p3p> <3p>
onları	o <prn> <pers> <pl> <p3s>
onları	o <prn> <pers> <pl> <p3s> <3s>
onları	o <prn> <pers> <pl> <p3s> <3p>
onları	o <prn> <pers> <pl> <acc>
onları	o <prn> <pers> <pl> <acc> <3s>
onları	o <prn> <pers> <pl> <acc> <3p>
onları	o <prn> <pers> <p3p>
onları	o <prn> <pers> <p3p> <3s>
onları	o <prn> <pers> <p3p> <3p>
etrafta	etraf <n> <loc> <3s>
etrafta	etraf <n> <loc> <3p>
hareket	hareket <n> <3s>
hareket	hareket <n> <3p>
ettiriyordu,	et <v> <caus> <t_cont> <cpl_di> <3p>
ettiriyordu,	et <v> <caus> <t_cont> <3p> <cpl_di>
ama	ama <n> <3s>
ama	ama <n> <3p>
ama	ama <cnjcoo>
ama	ama <cnjadv>
uzaktaki	uzak <adj> <Djn_0> <n> <loc> <ki> <3s>
uzaktaki	uzak <adj> <Djn_0> <n> <loc> <ki> <3p>
yeşil	yeşil <adj> <Djn_0> <n>
yeşil	yeşil <adj> <Djn_0> <n> <3s>
yeşil	yeşil <adj> <Djn_0> <n> <3p>
yapraklar	yaprak <n> <D_lA> <v> <t_aor> <3p>
yapraklar	yaprak <n> <3p>
yapraklar	yaprak <n> <pl>
yapraklar	yaprak <n> <pl> <3s>
yapraklar	yaprak <n> <pl> <3p>
arasında	ara <adj> <Djn_0> <n> <p3s> <loc> <3s>
arasında	ara <adj> <Djn_0> <n> <p3s> <loc> <3p>
arasında	ara <n> <p3s> <loc>
arasında	ara <n> <p3s> <loc> <3s>
arasında	ara <n> <p3s> <loc> <3p>
küçük	küçük <adj> <Djn_0> <n>
küçük	küçük <adj> <Djn_0> <n> <3s>
küçük	küçük <adj> <Djn_0> <n> <3p>
küçük	küçük <n>
küçük	küçük <n> <3s>
küçük	küçük <n> <3p>
bir	bir <adj> <Djn_0> <n>
bir	bir <adj> <Djn_0> <n> <3s>
bir	bir <adj> <Djn_0> <n> <3p>
bir	bir <num>
bir	bir <num> <Dmn_0> <n>
bir	bir <num> <Dmn_0> <n> <3s>
bir	bir <num> <Dmn_0> <n> <3p>
bir	bir <det>
sallanma	salla <v> <pass> <neg> <t_imp> <3p>
sallanma	salla <v> <pass> <vn_ma>
sallanma	salla <v> <pass> <vn_ma> <3s>
sallanma	salla <v> <pass> <vn_ma> <3p>
sallanma	salla <v> <pass> <cv_ma>
sallanma	sal <n> <D_lAn> <v> <D_mA> <n>
sallanma	sal <n> <D_lAn> <v> <D_mA> <n> <3s>
sallanma	sal <n> <D_lAn> <v> <D_mA> <n> <3p>
sallanma	sal <n> <D_lAn> <v> <neg> <t_imp> <2s>
sallanma	sal <n> <D_lAn> <v> <neg> <t_imp> <3p>
sallanma	sal <n> <D_lAn> <v> <vn_ma>
sallanma	sal <n> <D_lAn> <v> <vn_ma> <3s>
sallanma	sal <n> <D_lAn> <v> <vn_ma> <3p>
sallanma	sal <n> <D_lAn> <v> <cv_ma>
dışında,	dış <adj> <Djn_0> <n> <p2s> <loc> <3s>
dışında,	dış <adj> <Djn_0> <n> <p2s> <loc> <3p>
dışında,	dış <adj> <Djn_0> <n> <p3s> <loc>
dışında,	dış <adj> <Djn_0> <n> <p3s> <loc> <3s>
dışında,	dış <adj> <Djn_0> <n> <p3s> <loc> <3p>
dışında,	dış <n> <p2s> <loc>
dışında,	dış <n> <p2s> <loc> <3s>
dışında,	dış <n> <p2s> <loc> <3p>
dışında,	dış <n> <p3s> <loc>
dışında,	dış <n> <p3s> <loc> <3s>
dışında,	dış <n> <p3s> <loc> <3p>
hiçbir	hiçbir <adj> <Djn_0> <n>
hiçbir	hiçbir <adj> <Djn_0> <n> <3s>
hiçbir	hiçbir <adj> <Djn_0> <n> <3p>
hiçbir	hiçbir <det>
sonuç	sonuç <n> <3s>
sonuç	sonuç <n> <3p>
takip	takip <n> <3s>
takip	takip <n> <3p>
etmiyor	et <v> <neg> <t_cont> <3p>
etmiyor	et <v> <neg> <cv_iyor>
gibiydi."	<unk>
"Ellerini	el <n> <pl> <p2s> <acc> <3s>
"Ellerini	el <n> <pl> <p2s> <acc> <3p>
"Ellerini	el <n> <pl> <p3s> <acc>
"Ellerini	el <n> <pl> <p3s> <acc> <3s>
"Ellerini	el <n> <pl> <p3s> <acc> <3p>
"Ellerini	el <n> <p3p> <acc>
"Ellerini	el <n> <p3p> <acc> <3s>
"Ellerini	el <n> <p3p> <acc> <3p>
başına	baş <n> <p2s> <dat> <3s>
başına	baş <n> <p2s> <dat> <3p>
başına	baş <n> <p3s> <dat>
başına	baş <n> <p3s> <dat> <3s>
başına	baş <n> <p3s> <dat> <3p>
kadar	<unk>
çıkarmanın	çıkarma <n> <p2s> <gen> <3s>
çıkarmanın	çıkarma <n> <p2s> <gen> <3p>
çıkarmanın	çıkarma <n> <gen>
çıkarmanın	çıkarma <n> <gen> <3s>
çıkarmanın	çıkarma <n> <gen> <3p>
çıkarmanın	çıkar <v> <D_mA> <n> <p2s> <gen>
çıkarmanın	çıkar <v> <D_mA> <n> <p2s> <gen> <3s>
çıkarmanın	çıkar <v> <D_mA> <n> <p2s> <gen> <3p>
çıkarmanın	çıkar <v> <D_mA> <n> <gen>
çıkarmanın	çıkar <v> <D_mA> <n> <gen> <3s>
çıkarmanın	çıkar <v> <D_mA> <n> <gen> <3p>
